Trip ID,Traveller Name,Departure Date,Return Date,Departure City,Arrival City,Activities
8108,Lilah Nielsen,08/06/2024,12/06/2024,Prague,Munich,"Escape Rooms, Hiking Excursions, Dancing Classes, Scavenger Hunts, Kayaking"
8109,Leroy Hurley,30/12/2024,10/01/2025,Munich,Rome,"Group Cycling Tours, Hot Air Balloon Rides, Food Tours, Sightseeing Tours, Theater Performances"
8110,Evelin Gaines,26/01/2024,08/02/2024,Paris,Paris,"Scavenger Hunts, Escape Rooms, Rock Climbing, Food Tours, Group Cycling Tours"
8111,Yaretzi Kline,01/02/2024,14/02/2024,Zurich,Milan,"Theme Parks, Group Cycling Tours, Dancing Classes, Theater Performances, Snorkeling Tours"
8112,Kaylen Andersen,09/12/2024,12/12/2024,Madrid,Budapest,"Art Exhibitions, Sightseeing Tours, Zip Line Adventures, Segway Tours, Food Tours"
8113,Slade Stein,15/09/2024,26/09/2024,Brussels,Rome,"Karaoke Nights, Segway Tours, Hiking Excursions, Football Matches, Food Tours"
8114,Harmony Thompson,22/05/2024,26/05/2024,Amsterdam,Dublin,"Snorkeling Tours, Kayaking, Dancing Classes, Segway Tours, Theater Performances"
8115,Kody Townsend,01/05/2024,05/05/2024,Paris,Dublin,"River Cruises, Scavenger Hunts, Escape Rooms, Beach Volleyball, Theater Performances"
8116,Tamara Reese,12/02/2024,21/02/2024,Amsterdam,Lisbon,"Concerts, Wine Tasting, Football Matches, Kayaking, Food Tours"
8117,Cailyn Moyer,17/04/2024,25/04/2024,Munich,Milan,"Dancing Classes, Hot Air Balloon Rides, Scavenger Hunts, Kayaking, Theme Parks"
8118,Jean Osborne,25/05/2024,02/06/2024,Amsterdam,Lisbon,"Kayaking, Zip Line Adventures, Scavenger Hunts, Pub Crawls, Segway Tours"
8119,Trevor Odom,19/06/2024,30/06/2024,Vienna,Berlin,"Cultural Festivals, Segway Tours, River Cruises, Group Cycling Tours, Football Matches"
8120,Kailyn Mckinney,10/06/2024,17/06/2024,Vienna,Florence,"Sightseeing Tours, Pub Crawls, River Cruises, Rock Climbing, Zip Line Adventures"
8121,Finn Park,03/09/2024,08/09/2024,Brussels,Rome,"Kayaking, River Cruises, Wine Tasting, Segway Tours, Hiking Excursions"
8122,Jaylene Nelson,21/04/2024,27/04/2024,Amsterdam,Milan,"River Cruises, Hiking Excursions, Group Cycling Tours, Sightseeing Tours, Escape Rooms"
8123,Sophie Andersen,19/02/2024,24/02/2024,Zurich,Florence,"Sightseeing Tours, Segway Tours, Hot Air Balloon Rides, Snorkeling Tours, Football Matches"
8124,Ezekiel Mora,19/01/2024,29/01/2024,Budapest,Dublin,"Rock Climbing, Escape Rooms, Food Tours, Cooking Classes, Group Cycling Tours"
8125,Alexzander Shannon,15/07/2024,23/07/2024,Barcelona,Florence,"Hot Air Balloon Rides, Wine Tasting, Concerts, Cultural Festivals, Cooking Classes"
8126,Alessandra Cabrera,21/04/2024,27/04/2024,Berlin,Budapest,"Snorkeling Tours, Dancing Classes, Segway Tours, Theme Parks, River Cruises"
8127,Abbigail Lowe,10/08/2024,14/08/2024,Munich,Amsterdam,"River Cruises, Hiking Excursions, Cooking Classes, Sightseeing Tours, Karaoke Nights"
8128,Bria Graves,09/08/2024,12/08/2024,Milan,Zurich,"Football Matches, Group Cycling Tours, Cultural Festivals, Hiking Excursions, Segway Tours"
8129,Soren Patel,22/03/2024,27/03/2024,Munich,Madrid,"Food Tours, Cultural Festivals, Snorkeling Tours, Cooking Classes, Scavenger Hunts"
8130,Marlee Glover,29/08/2024,11/09/2024,Berlin,Amsterdam,"Sightseeing Tours, Group Cycling Tours, Kayaking, Escape Rooms, Beach Volleyball"
8131,Naomi Cervantes,03/06/2024,12/06/2024,Vienna,Milan,"Rock Climbing, Escape Rooms, Kayaking, Theater Performances, Football Matches"
8132,Conrad Shaffer,12/04/2024,15/04/2024,Munich,Munich,"Beach Volleyball, Escape Rooms, Concerts, Sightseeing Tours, Wine Tasting"
8133,Ayanna Mccann,22/01/2024,27/01/2024,Munich,Florence,"River Cruises, Cooking Classes, Beach Volleyball, Hiking Excursions, Scavenger Hunts"
8134,Santino Morris,19/06/2024,29/06/2024,Amsterdam,Florence,"Wine Tasting, Beach Volleyball, Pub Crawls, Segway Tours, Football Matches"
8135,Renee Flowers,08/05/2024,17/05/2024,Munich,Berlin,"Cultural Festivals, Kayaking, Football Matches, Sightseeing Tours, Wine Tasting"
8136,Imani Hatfield,27/10/2024,02/11/2024,Lisbon,London,"Wine Tasting, Art Exhibitions, Cultural Festivals, Rock Climbing, Food Tours"
8137,Asia Park,30/10/2024,05/11/2024,Zurich,Amsterdam,"Karaoke Nights, Wine Tasting, Pub Crawls, Theater Performances, Scavenger Hunts"
8138,Kimberly English,11/12/2024,21/12/2024,Prague,Madrid,"Group Cycling Tours, Dancing Classes, Wine Tasting, Segway Tours, Zip Line Adventures"
8139,Caitlin Mclaughlin,23/11/2024,01/12/2024,Brussels,Budapest,"Rock Climbing, Sightseeing Tours, Group Cycling Tours, Escape Rooms, Theater Performances"
8140,Adriana Barrera,02/01/2024,07/01/2024,Lisbon,Barcelona,"Pub Crawls, Karaoke Nights, Scavenger Hunts, Sightseeing Tours, Cultural Festivals"
8141,Sadie Atkins,18/02/2024,03/03/2024,Paris,Barcelona,"Pub Crawls, Food Tours, Zip Line Adventures, Hot Air Balloon Rides, Kayaking"
8142,Kenna Maynard,22/10/2024,03/11/2024,Madrid,Dublin,"Rock Climbing, Segway Tours, Beach Volleyball, Theme Parks, Snorkeling Tours"
8143,Jeremiah Lindsey,26/09/2024,02/10/2024,Madrid,Berlin,"Beach Volleyball, Karaoke Nights, Pub Crawls, Scavenger Hunts, Hiking Excursions"
8144,Isiah Nolan,19/01/2024,22/01/2024,Madrid,Lisbon,"Karaoke Nights, River Cruises, Theater Performances, Pub Crawls, Rock Climbing"
8145,Shane Villarreal,12/10/2024,23/10/2024,Zurich,Brussels,"Dancing Classes, Rock Climbing, Food Tours, Kayaking, Snorkeling Tours"
8146,Scarlet Arias,01/03/2024,10/03/2024,Budapest,Amsterdam,"Art Exhibitions, Segway Tours, Cooking Classes, Snorkeling Tours, Cultural Festivals"
8147,Ishaan Strong,04/04/2024,07/04/2024,Dublin,Lisbon,"Theater Performances, Kayaking, Concerts, Cooking Classes, Snorkeling Tours"
8148,Paula Davila,19/06/2024,22/06/2024,Munich,Barcelona,"Pub Crawls, Art Exhibitions, Sightseeing Tours, Hot Air Balloon Rides, Theme Parks"
8149,Adrienne Mclean,27/08/2024,10/09/2024,Barcelona,Paris,"Karaoke Nights, Dancing Classes, Football Matches, Group Cycling Tours, Cultural Festivals"
8150,Kaleb Riddle,13/09/2024,26/09/2024,Florence,Prague,"Scavenger Hunts, Cooking Classes, Art Exhibitions, Segway Tours, Dancing Classes"
8151,Greyson Mcbride,16/05/2024,30/05/2024,Berlin,Brussels,"Kayaking, Zip Line Adventures, Theater Performances, Art Exhibitions, Cultural Festivals"
8152,Martha Sandoval,09/08/2024,20/08/2024,Budapest,Lisbon,"Hot Air Balloon Rides, Zip Line Adventures, Kayaking, Snorkeling Tours, Theme Parks"
8153,Jimmy Le,01/11/2024,09/11/2024,Prague,Berlin,"Theme Parks, Beach Volleyball, Hot Air Balloon Rides, Escape Rooms, Food Tours"
8154,Isla Zuniga,03/05/2024,06/05/2024,Florence,Budapest,"Karaoke Nights, Segway Tours, Hiking Excursions, Cooking Classes, Rock Climbing"
8155,Yareli Bartlett,27/09/2024,05/10/2024,Prague,Dublin,"Karaoke Nights, Segway Tours, Concerts, Hot Air Balloon Rides, Wine Tasting"
8156,Justice Browning,07/09/2024,13/09/2024,Rome,Berlin,"Wine Tasting, Theme Parks, Concerts, Scavenger Hunts, Segway Tours"
8157,Ellie Olson,20/02/2024,04/03/2024,Prague,Brussels,"Pub Crawls, Group Cycling Tours, Cooking Classes, Segway Tours, Theme Parks"
8158,Lorelei Willis,11/06/2024,20/06/2024,Amsterdam,Munich,"Wine Tasting, Snorkeling Tours, Food Tours, Karaoke Nights, Theme Parks"
8159,Kasey Howell,09/09/2024,19/09/2024,Florence,Milan,"Art Exhibitions, Kayaking, Hot Air Balloon Rides, Wine Tasting, Group Cycling Tours"
8160,Ryder Ross,29/05/2024,09/06/2024,Zurich,Dublin,"Beach Volleyball, Snorkeling Tours, Zip Line Adventures, Scavenger Hunts, Escape Rooms"
8161,Siena Berger,07/09/2024,15/09/2024,Munich,Zurich,"Escape Rooms, Zip Line Adventures, Group Cycling Tours, Theater Performances, Segway Tours"
8162,Rodolfo Maldonado,30/08/2024,04/09/2024,Florence,Prague,"Hot Air Balloon Rides, Cooking Classes, Sightseeing Tours, Concerts, Zip Line Adventures"
8163,Russell Tran,09/12/2024,12/12/2024,Munich,Rome,"Sightseeing Tours, Escape Rooms, Football Matches, Hiking Excursions, Wine Tasting"
8164,Davin Benjamin,08/05/2024,19/05/2024,Amsterdam,Lisbon,"Scavenger Hunts, Cooking Classes, Karaoke Nights, Food Tours, Dancing Classes"
8165,Ana Wyatt,07/07/2024,16/07/2024,Paris,Zurich,"Rock Climbing, Concerts, Art Exhibitions, Theme Parks, Cooking Classes"
8166,Brendan House,20/11/2024,30/11/2024,Barcelona,Brussels,"Theme Parks, Escape Rooms, Dancing Classes, Food Tours, Hot Air Balloon Rides"
8167,Abdullah Weiss,03/08/2024,08/08/2024,Dublin,Vienna,"Karaoke Nights, Rock Climbing, Scavenger Hunts, Escape Rooms, Beach Volleyball"
8168,Simone Myers,08/03/2024,12/03/2024,Barcelona,Barcelona,"Hiking Excursions, Art Exhibitions, Segway Tours, Concerts, Escape Rooms"
8169,Bruno Vasquez,14/10/2024,20/10/2024,Vienna,Budapest,"Kayaking, Snorkeling Tours, Hiking Excursions, Zip Line Adventures, Beach Volleyball"
8170,Jorge Spencer,01/06/2024,09/06/2024,Budapest,Brussels,"Kayaking, Zip Line Adventures, Rock Climbing, Hiking Excursions, Wine Tasting"
8171,Dylan Kramer,24/09/2024,05/10/2024,Zurich,Berlin,"Concerts, Theater Performances, Pub Crawls, Wine Tasting, Football Matches"
8172,Raegan Reeves,28/06/2024,03/07/2024,Paris,Vienna,"Wine Tasting, Concerts, Escape Rooms, Pub Crawls, River Cruises"
8173,Eve Warner,06/07/2024,15/07/2024,Paris,Brussels,"Theater Performances, Theme Parks, River Cruises, Concerts, Food Tours"
8174,Remington Gonzalez,01/06/2024,05/06/2024,Milan,Munich,"Sightseeing Tours, Dancing Classes, Snorkeling Tours, Cultural Festivals, Escape Rooms"
8175,Jazmine Howe,03/05/2024,08/05/2024,Brussels,London,"Zip Line Adventures, Pub Crawls, Snorkeling Tours, Theater Performances, Food Tours"
8176,Maxwell Watson,20/04/2024,26/04/2024,Madrid,Brussels,"Cultural Festivals, Group Cycling Tours, Hot Air Balloon Rides, Cooking Classes, Football Matches"
8177,Marisol Townsend,07/07/2024,20/07/2024,Madrid,Barcelona,"Wine Tasting, Cooking Classes, Karaoke Nights, Segway Tours, Concerts"
8178,Luis Espinoza,08/11/2024,19/11/2024,Berlin,Milan,"Snorkeling Tours, Theme Parks, Dancing Classes, Group Cycling Tours, Pub Crawls"
8179,Damari Roman,01/03/2024,05/03/2024,Berlin,Paris,"Karaoke Nights, Escape Rooms, Theme Parks, River Cruises, Wine Tasting"
8180,Nathaniel Goodman,04/10/2024,11/10/2024,Barcelona,Paris,"Cultural Festivals, Escape Rooms, Theme Parks, Kayaking, Karaoke Nights"
8181,Keira Porter,01/08/2024,13/08/2024,Rome,Zurich,"Art Exhibitions, Cooking Classes, Beach Volleyball, River Cruises, Hiking Excursions"
8182,Brooklyn Cooley,02/09/2024,13/09/2024,Amsterdam,Brussels,"Sightseeing Tours, Beach Volleyball, Theme Parks, Hiking Excursions, River Cruises"
8183,Howard Malone,25/09/2024,09/10/2024,Berlin,Barcelona,"River Cruises, Beach Volleyball, Pub Crawls, Karaoke Nights, Rock Climbing"
8184,Nathanael Sherman,13/04/2024,25/04/2024,Barcelona,Munich,"Snorkeling Tours, Beach Volleyball, Segway Tours, Rock Climbing, Group Cycling Tours"
8185,Noah Steele,18/09/2024,25/09/2024,London,Paris,"Group Cycling Tours, Rock Climbing, Theme Parks, Zip Line Adventures, Concerts"
8186,Trey Ramsey,02/09/2024,14/09/2024,Brussels,Lisbon,"Escape Rooms, Concerts, Football Matches, Pub Crawls, Segway Tours"
8187,Leila Aguilar,05/07/2024,14/07/2024,Rome,Berlin,"Beach Volleyball, Pub Crawls, Art Exhibitions, Hot Air Balloon Rides, Escape Rooms"
8188,Simeon Olsen,06/06/2024,12/06/2024,Florence,Prague,"Scavenger Hunts, Escape Rooms, Theater Performances, Kayaking, Hot Air Balloon Rides"
8189,Marco Riddle,06/09/2024,16/09/2024,Prague,Munich,"Group Cycling Tours, Escape Rooms, Segway Tours, Hiking Excursions, River Cruises"
8190,Gerald Best,31/08/2024,14/09/2024,Munich,Zurich,"Food Tours, Theme Parks, Beach Volleyball, Karaoke Nights, Art Exhibitions"
8191,Owen Beltran,03/12/2024,14/12/2024,Florence,Madrid,"Hot Air Balloon Rides, Pub Crawls, Theme Parks, Rock Climbing, Zip Line Adventures"
8192,Layne West,20/02/2024,04/03/2024,Milan,Lisbon,"Kayaking, Scavenger Hunts, Pub Crawls, Hiking Excursions, Rock Climbing"
8193,Kaitlyn Dominguez,19/01/2024,02/02/2024,Berlin,Brussels,"River Cruises, Hiking Excursions, Wine Tasting, Scavenger Hunts, Food Tours"
8194,Brooklynn Koch,05/10/2024,17/10/2024,Barcelona,Amsterdam,"Cultural Festivals, Food Tours, Hiking Excursions, Theme Parks, Cooking Classes"
8195,Donald Espinoza,06/12/2024,13/12/2024,Brussels,Prague,"Group Cycling Tours, Cultural Festivals, Food Tours, Karaoke Nights, Art Exhibitions"
8196,Chase Cabrera,20/06/2024,02/07/2024,Paris,Lisbon,"Escape Rooms, Cultural Festivals, Football Matches, Dancing Classes, Wine Tasting"
8197,Aidan Estes,04/05/2024,12/05/2024,Brussels,Munich,"Dancing Classes, Sightseeing Tours, Karaoke Nights, Scavenger Hunts, Theme Parks"
8198,Kadin Rubio,24/03/2024,01/04/2024,Lisbon,Brussels,"Kayaking, Theme Parks, Theater Performances, Art Exhibitions, Karaoke Nights"
8199,Addison Wilkins,11/05/2024,22/05/2024,London,Lisbon,"Dancing Classes, Hiking Excursions, Snorkeling Tours, Group Cycling Tours, Food Tours"
8200,Heath Branch,18/01/2024,27/01/2024,Vienna,Prague,"Football Matches, Pub Crawls, Scavenger Hunts, Segway Tours, Snorkeling Tours"
8201,Sariah Malone,10/10/2024,16/10/2024,Florence,Rome,"Concerts, Art Exhibitions, Rock Climbing, Hiking Excursions, Theater Performances"
8202,Alissa Boyd,16/05/2024,19/05/2024,Vienna,Madrid,"Cooking Classes, Group Cycling Tours, Snorkeling Tours, Pub Crawls, Wine Tasting"
8203,Blaine Huber,23/06/2024,29/06/2024,Brussels,Lisbon,"Art Exhibitions, Segway Tours, Theater Performances, Theme Parks, Scavenger Hunts"
8204,Sarai Wheeler,05/04/2024,13/04/2024,Madrid,Florence,"Concerts, Art Exhibitions, Karaoke Nights, Hiking Excursions, River Cruises"
8205,Saige Weiss,11/11/2024,14/11/2024,Madrid,Lisbon,"River Cruises, Segway Tours, Pub Crawls, Karaoke Nights, Cooking Classes"
8206,Giovani Manning,30/11/2024,09/12/2024,Barcelona,Dublin,"Scavenger Hunts, Sightseeing Tours, Kayaking, Snorkeling Tours, Beach Volleyball"
8207,Nathanial Harrison,15/10/2024,29/10/2024,Prague,Paris,"River Cruises, Pub Crawls, Wine Tasting, Kayaking, Football Matches"
8208,Maria Finley,08/02/2024,21/02/2024,Florence,Paris,"River Cruises, Cultural Festivals, Scavenger Hunts, Segway Tours, Sightseeing Tours"
8209,Jeffrey Sharp,21/10/2024,03/11/2024,Rome,Amsterdam,"Hiking Excursions, Wine Tasting, Scavenger Hunts, Karaoke Nights, Concerts"
8210,Erin Lane,19/11/2024,02/12/2024,Prague,Madrid,"Concerts, Scavenger Hunts, Kayaking, Dancing Classes, Food Tours"
8211,Ben Bridges,25/04/2024,04/05/2024,Zurich,Amsterdam,"Wine Tasting, Snorkeling Tours, Karaoke Nights, River Cruises, Scavenger Hunts"
8212,Melissa Austin,02/11/2024,07/11/2024,Brussels,Munich,"Sightseeing Tours, Hot Air Balloon Rides, Zip Line Adventures, Pub Crawls, Karaoke Nights"
8213,Ryleigh Stone,23/07/2024,27/07/2024,Berlin,Paris,"Food Tours, Segway Tours, Art Exhibitions, Escape Rooms, Concerts"
8214,Rhett Dodson,18/10/2024,25/10/2024,Rome,Milan,"Pub Crawls, Karaoke Nights, Segway Tours, Cultural Festivals, Hiking Excursions"
8215,Mckenna Bonilla,12/04/2024,25/04/2024,Rome,Florence,"Concerts, Rock Climbing, Beach Volleyball, Pub Crawls, Snorkeling Tours"
8216,Gregory Hood,25/01/2024,31/01/2024,Prague,Madrid,"Sightseeing Tours, Cooking Classes, Rock Climbing, Kayaking, Dancing Classes"
8217,Presley Brewer,25/03/2024,29/03/2024,Brussels,Amsterdam,"Art Exhibitions, Cooking Classes, Theater Performances, Rock Climbing, Theme Parks"
8218,Miya Dalton,14/10/2024,23/10/2024,Prague,Zurich,"Rock Climbing, Group Cycling Tours, Theater Performances, Dancing Classes, Zip Line Adventures"
8219,Giada Gibbs,23/05/2024,29/05/2024,Barcelona,Florence,"Concerts, Escape Rooms, Hot Air Balloon Rides, Theme Parks, Beach Volleyball"
8220,Reilly Cooper,22/09/2024,04/10/2024,Rome,London,"Segway Tours, Kayaking, Wine Tasting, Group Cycling Tours, Cultural Festivals"
8221,Marlee Burch,14/05/2024,26/05/2024,Rome,Munich,"Beach Volleyball, Wine Tasting, Pub Crawls, Snorkeling Tours, Escape Rooms"
8222,Brice Dorsey,29/10/2024,02/11/2024,Amsterdam,Brussels,"Snorkeling Tours, Theater Performances, Food Tours, Dancing Classes, Pub Crawls"
8223,Kaylen Simmons,25/08/2024,06/09/2024,Florence,Vienna,"Concerts, Pub Crawls, Wine Tasting, Cultural Festivals, Scavenger Hunts"
8224,Alessandro Chaney,16/05/2024,28/05/2024,Amsterdam,Madrid,"Rock Climbing, Wine Tasting, Dancing Classes, Group Cycling Tours, Cooking Classes"
8225,Cristal Donovan,20/08/2024,25/08/2024,Madrid,Paris,"Beach Volleyball, Segway Tours, Hot Air Balloon Rides, Snorkeling Tours, Wine Tasting"
8226,Kyler Russell,11/08/2024,21/08/2024,Berlin,Milan,"Hiking Excursions, Karaoke Nights, Dancing Classes, Kayaking, Theme Parks"
8227,Gabriel Sullivan,28/12/2024,05/01/2025,Brussels,Paris,"Hiking Excursions, Group Cycling Tours, Escape Rooms, River Cruises, Theme Parks"
8228,Kevin Hicks,27/09/2024,08/10/2024,Rome,Lisbon,"Art Exhibitions, Food Tours, Dancing Classes, Sightseeing Tours, Football Matches"
8229,India Callahan,13/04/2024,27/04/2024,Barcelona,Lisbon,"Beach Volleyball, Segway Tours, Scavenger Hunts, Escape Rooms, Theater Performances"
8230,Stacy Campos,10/08/2024,15/08/2024,Brussels,Vienna,"Theater Performances, Rock Climbing, Football Matches, Scavenger Hunts, Theme Parks"
8231,Carlie Manning,23/10/2024,31/10/2024,Rome,Lisbon,"Theme Parks, Beach Volleyball, Cooking Classes, Wine Tasting, Concerts"
8232,Mark Harvey,12/11/2024,18/11/2024,Brussels,Berlin,"River Cruises, Snorkeling Tours, Theme Parks, Concerts, Football Matches"
8233,Jonas Deleon,01/11/2024,04/11/2024,Florence,Rome,"Kayaking, Cultural Festivals, Hiking Excursions, Snorkeling Tours, Wine Tasting"
8234,Mikaela Williams,21/11/2024,26/11/2024,Vienna,Milan,"Concerts, Cultural Festivals, River Cruises, Theater Performances, Hot Air Balloon Rides"
8235,Sabrina Burch,11/11/2024,15/11/2024,Zurich,Milan,"Rock Climbing, Segway Tours, Karaoke Nights, Sightseeing Tours, Kayaking"
8236,Owen Boyle,29/04/2024,13/05/2024,Barcelona,Dublin,"Segway Tours, Karaoke Nights, Wine Tasting, Rock Climbing, Theme Parks"
8237,Ross Kerr,22/05/2024,03/06/2024,Zurich,Brussels,"Sightseeing Tours, Group Cycling Tours, Food Tours, River Cruises, Dancing Classes"
8238,Enzo Forbes,28/10/2024,06/11/2024,Madrid,Florence,"Group Cycling Tours, Cultural Festivals, Theater Performances, Zip Line Adventures, River Cruises"
8239,Carlo Travis,27/11/2024,11/12/2024,London,Budapest,"Group Cycling Tours, Cooking Classes, Scavenger Hunts, Cultural Festivals, Theater Performances"
8240,Angelique Miller,21/12/2024,29/12/2024,Amsterdam,Brussels,"Wine Tasting, Cooking Classes, Concerts, Theater Performances, Hiking Excursions"
8241,Camden Kirk,22/12/2024,27/12/2024,Berlin,Amsterdam,"Escape Rooms, Wine Tasting, Theme Parks, Snorkeling Tours, Cultural Festivals"
8242,Presley Moore,15/05/2024,29/05/2024,Vienna,Berlin,"Dancing Classes, Karaoke Nights, River Cruises, Cooking Classes, Scavenger Hunts"
8243,Camryn Duffy,10/11/2024,18/11/2024,Milan,Berlin,"Sightseeing Tours, Food Tours, Escape Rooms, Beach Volleyball, Group Cycling Tours"
8244,Rachel Benitez,27/04/2024,09/05/2024,Florence,Madrid,"Sightseeing Tours, Dancing Classes, Food Tours, Football Matches, Theme Parks"
8245,Izayah Hamilton,08/07/2024,20/07/2024,London,Dublin,"Escape Rooms, Karaoke Nights, Group Cycling Tours, Dancing Classes, River Cruises"
8246,Jewel Collier,05/09/2024,18/09/2024,Prague,Rome,"Group Cycling Tours, Kayaking, Hiking Excursions, Pub Crawls, Dancing Classes"
8247,Alijah Payne,05/04/2024,17/04/2024,Paris,Barcelona,"Segway Tours, Theater Performances, Cultural Festivals, Karaoke Nights, Concerts"
8248,Stella Harrison,17/04/2024,30/04/2024,Amsterdam,London,"Sightseeing Tours, Hiking Excursions, Theme Parks, Rock Climbing, Cooking Classes"
8249,Rogelio Gallegos,10/01/2024,16/01/2024,Berlin,London,"Karaoke Nights, Concerts, Theme Parks, River Cruises, Beach Volleyball"
8250,Amiah Mitchell,03/02/2024,14/02/2024,Paris,Milan,"Scavenger Hunts, Escape Rooms, Group Cycling Tours, Wine Tasting, Pub Crawls"
8251,Tabitha Williams,10/04/2024,15/04/2024,Rome,Zurich,"Wine Tasting, Group Cycling Tours, Rock Climbing, River Cruises, Art Exhibitions"
8252,Rey Gray,06/03/2024,19/03/2024,Barcelona,Paris,"Karaoke Nights, Wine Tasting, Rock Climbing, Escape Rooms, Cooking Classes"
8253,Kamari Walters,24/09/2024,05/10/2024,Amsterdam,Florence,"Escape Rooms, Food Tours, Sightseeing Tours, River Cruises, Beach Volleyball"
8254,Marquise Lutz,02/01/2024,14/01/2024,London,Dublin,"Pub Crawls, Food Tours, Escape Rooms, Scavenger Hunts, Wine Tasting"
8255,Katelyn Dominguez,25/06/2024,03/07/2024,Munich,Berlin,"Karaoke Nights, Hiking Excursions, Pub Crawls, River Cruises, Snorkeling Tours"
8256,Niko Rubio,07/11/2024,19/11/2024,Budapest,Madrid,"Scavenger Hunts, Kayaking, Art Exhibitions, Theater Performances, Zip Line Adventures"
8257,Randall Barry,25/02/2024,08/03/2024,Florence,Brussels,"Cooking Classes, Pub Crawls, Hot Air Balloon Rides, Wine Tasting, Cultural Festivals"
8258,Ethen Booker,16/01/2024,25/01/2024,Prague,Paris,"Beach Volleyball, Group Cycling Tours, Wine Tasting, River Cruises, Escape Rooms"
8259,Gavin Berger,08/05/2024,15/05/2024,Florence,Brussels,"Cultural Festivals, Art Exhibitions, Hiking Excursions, Escape Rooms, Pub Crawls"
8260,Jazlene Massey,30/01/2024,03/02/2024,Lisbon,Budapest,"Cooking Classes, River Cruises, Beach Volleyball, Scavenger Hunts, Concerts"
8261,Beckham Pineda,04/03/2024,13/03/2024,Prague,Amsterdam,"Wine Tasting, Art Exhibitions, Pub Crawls, Rock Climbing, Zip Line Adventures"
8262,Rashad Byrd,31/12/2024,04/01/2025,Paris,Paris,"Snorkeling Tours, Beach Volleyball, Kayaking, Football Matches, Concerts"
8263,Thalia Copeland,04/04/2024,08/04/2024,Florence,Madrid,"Beach Volleyball, Football Matches, Zip Line Adventures, Scavenger Hunts, Segway Tours"
8264,Carsen Olson,28/05/2024,09/06/2024,Berlin,Vienna,"Hiking Excursions, Rock Climbing, Scavenger Hunts, Wine Tasting, Theme Parks"
8265,Sullivan Schroeder,29/06/2024,11/07/2024,Milan,Vienna,"Zip Line Adventures, Hiking Excursions, Scavenger Hunts, Cooking Classes, Dancing Classes"
8266,Jordin Mckee,21/06/2024,01/07/2024,Florence,Amsterdam,"Sightseeing Tours, Art Exhibitions, Scavenger Hunts, Karaoke Nights, Beach Volleyball"
8267,Aniyah Travis,06/08/2024,12/08/2024,Paris,Prague,"Cooking Classes, Sightseeing Tours, Beach Volleyball, Food Tours, Wine Tasting"
8268,Ahmed Mann,10/06/2024,21/06/2024,Dublin,Madrid,"Group Cycling Tours, Art Exhibitions, River Cruises, Kayaking, Scavenger Hunts"
8269,Daniel Goodman,18/01/2024,24/01/2024,Barcelona,Barcelona,"Food Tours, River Cruises, Beach Volleyball, Cooking Classes, Snorkeling Tours"
8270,Sabrina Potts,10/09/2024,21/09/2024,Madrid,London,"Group Cycling Tours, Food Tours, Art Exhibitions, Theme Parks, Rock Climbing"
8271,Jamal Humphrey,15/09/2024,21/09/2024,Madrid,Florence,"Karaoke Nights, Rock Climbing, Cooking Classes, River Cruises, Segway Tours"
8272,Steve Bowers,30/08/2024,03/09/2024,Zurich,Budapest,"Group Cycling Tours, Theme Parks, Football Matches, Hot Air Balloon Rides, Cooking Classes"
8273,Donte Mcgee,23/04/2024,28/04/2024,Prague,Brussels,"Cooking Classes, Art Exhibitions, Pub Crawls, Segway Tours, Hiking Excursions"
8274,Raiden Little,19/02/2024,24/02/2024,Dublin,Prague,"River Cruises, Hot Air Balloon Rides, Wine Tasting, Zip Line Adventures, Group Cycling Tours"
8275,Bethany Spence,26/11/2024,30/11/2024,Barcelona,Prague,"Art Exhibitions, Hiking Excursions, Segway Tours, Cultural Festivals, Football Matches"
8276,Hailie Holden,02/10/2024,06/10/2024,London,Madrid,"Concerts, Sightseeing Tours, Hiking Excursions, Pub Crawls, Cultural Festivals"
8277,Aimee Woodward,09/09/2024,20/09/2024,Zurich,Florence,"Theater Performances, Segway Tours, Group Cycling Tours, River Cruises, Theme Parks"
8278,Jamar Farmer,03/08/2024,06/08/2024,Munich,Amsterdam,"Dancing Classes, Pub Crawls, Escape Rooms, Cultural Festivals, Concerts"
8279,Kailyn Nash,20/04/2024,25/04/2024,Zurich,Paris,"Segway Tours, Zip Line Adventures, Football Matches, Scavenger Hunts, Wine Tasting"
8280,Rex Yates,29/03/2024,03/04/2024,Brussels,Milan,"Hiking Excursions, Concerts, Cooking Classes, Dancing Classes, Hot Air Balloon Rides"
8281,Karli Key,30/07/2024,07/08/2024,Prague,Berlin,"Kayaking, Wine Tasting, Segway Tours, Hiking Excursions, Rock Climbing"
8282,Jaylon Walton,31/12/2024,14/01/2025,Florence,Lisbon,"Theater Performances, Dancing Classes, Beach Volleyball, Wine Tasting, Sightseeing Tours"
8283,Cora Soto,16/08/2024,24/08/2024,Madrid,Rome,"Dancing Classes, Escape Rooms, Theme Parks, Zip Line Adventures, Football Matches"
8284,Jayden Murillo,14/10/2024,22/10/2024,Brussels,Berlin,"Food Tours, Kayaking, Football Matches, Escape Rooms, Sightseeing Tours"
8285,Aron Myers,10/01/2024,20/01/2024,Barcelona,Dublin,"Kayaking, Segway Tours, Karaoke Nights, River Cruises, Dancing Classes"
